sample_id,country,sample_set,taxon
VBS50649-6645STDY11194388,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50650-6645STDY11194389,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50651-6645STDY11194390,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50652-6645STDY11194391,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50653-6645STDY11194392,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50654-6645STDY11194393,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50655-6645STDY11194394,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50656-6645STDY11194395,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50657-6645STDY11194396,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50658-6645STDY11194397,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50659-6645STDY11194398,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50660-6645STDY11194399,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50661-6645STDY11194400,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50662-6645STDY11194401,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50663-6645STDY11194402,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50664-6645STDY11194403,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50665-6645STDY11194404,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50666-6645STDY11194405,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50667-6645STDY11194406,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50668-6645STDY11194407,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50669-6645STDY11194408,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50670-6645STDY11194409,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50671-6645STDY11194410,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50672-6645STDY11194411,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50673-6645STDY11194412,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50674-6645STDY11194413,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50675-6645STDY11194414,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50676-6645STDY11194415,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50677-6645STDY11194416,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50678-6645STDY11194417,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50679-6645STDY11194418,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50680-6645STDY11194419,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50681-6645STDY11194420,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50682-6645STDY11194421,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50683-6645STDY11194422,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50684-6645STDY11194423,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50685-6645STDY11194424,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50686-6645STDY11194425,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50687-6645STDY11194426,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50688-6645STDY11194427,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50689-6645STDY11194428,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50691-6645STDY11194430,Uganda,1288-VO-UG-DONNELLY-VMF00168,unassigned
VBS50692-6645STDY11194431,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50693-6645STDY11194432,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50694-6645STDY11194435,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50695-6645STDY11194436,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50696-6645STDY11194437,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50697-6645STDY11194438,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50698-6645STDY11194439,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50699-6645STDY11194440,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50700-6645STDY11194441,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50701-6645STDY11194442,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50702-6645STDY11194443,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50703-6645STDY11194444,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50704-6645STDY11194445,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50705-6645STDY11194446,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50706-6645STDY11194447,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50707-6645STDY11194448,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50708-6645STDY11194449,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50709-6645STDY11194450,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50710-6645STDY11194451,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50711-6645STDY11194452,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50712-6645STDY11194453,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50713-6645STDY11194454,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50714-6645STDY11194455,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50715-6645STDY11194456,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50716-6645STDY11194457,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50717-6645STDY11194458,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50718-6645STDY11194459,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50719-6645STDY11194460,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50720-6645STDY11194461,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50721-6645STDY11194462,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50722-6645STDY11194463,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50723-6645STDY11194464,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50724-6645STDY11194465,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50725-6645STDY11194466,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50726-6645STDY11194467,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50727-6645STDY11194468,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50728-6645STDY11194469,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50729-6645STDY11194470,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50730-6645STDY11194471,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50731-6645STDY11194472,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50732-6645STDY11194473,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50733-6645STDY11194474,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50734-6645STDY11194475,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50735-6645STDY11194476,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50736-6645STDY11194477,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50737-6645STDY11194478,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50738-6645STDY11194479,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50739-6645STDY11194480,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50740-6645STDY11194481,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50741-6645STDY11194482,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50742-6645STDY11194483,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50743-6645STDY11194484,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50744-6645STDY11194485,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50745-6645STDY11194486,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50746-6645STDY11194487,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50747-6645STDY11194488,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50748-6645STDY11194489,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50749-6645STDY11194490,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50750-6645STDY11194491,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50751-6645STDY11194492,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50752-6645STDY11194493,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50753-6645STDY11194494,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50754-6645STDY11194495,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50755-6645STDY11194496,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50756-6645STDY11194497,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50757-6645STDY11194498,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50758-6645STDY11194499,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50759-6645STDY11194500,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50761-6645STDY11194501,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50762-6645STDY11194502,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50763-6645STDY11194503,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50764-6645STDY11194504,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50765-6645STDY11194505,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50766-6645STDY11194506,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50767-6645STDY11194507,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50768-6645STDY11194508,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50769-6645STDY11194509,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50770-6645STDY11194510,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50771-6645STDY11194511,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50772-6645STDY11194512,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50773-6645STDY11194513,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50774-6645STDY11194514,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50775-6645STDY11194515,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50776-6645STDY11194516,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50777-6645STDY11194517,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50778-6645STDY11194518,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50779-6645STDY11194519,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50780-6645STDY11194520,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50781-6645STDY11194521,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50782-6645STDY11194522,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50783-6645STDY11194523,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50784-6645STDY11194524,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50785-6645STDY11194525,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50786-6645STDY11194526,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50788-6645STDY11194527,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50789-6645STDY11194528,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50790-6645STDY11194531,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50791-6645STDY11194532,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50792-6645STDY11194533,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50794-6645STDY11194534,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50796-6645STDY11194535,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50797-6645STDY11194536,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50798-6645STDY11194537,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50799-6645STDY11194538,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50800-6645STDY11194539,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50801-6645STDY11194540,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50802-6645STDY11194541,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50803-6645STDY11194542,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50805-6645STDY11194544,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50807-6645STDY11194545,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50810-6645STDY11194548,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50811-6645STDY11194549,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50812-6645STDY11194550,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50813-6645STDY11194551,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50814-6645STDY11194552,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50815-6645STDY11194553,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50816-6645STDY11194554,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50817-6645STDY11194555,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50818-6645STDY11194556,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50819-6645STDY11194557,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50820-6645STDY11194558,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50821-6645STDY11194559,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50822-6645STDY11194560,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50823-6645STDY11194561,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50824-6645STDY11194562,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50825-6645STDY11194563,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50826-6645STDY11194564,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50827-6645STDY11194565,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50828-6645STDY11194566,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50829-6645STDY11194567,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50831-6645STDY11194568,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50832-6645STDY11194569,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50833-6645STDY11194570,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50834-6645STDY11194571,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS50837-6645STDY11194572,Uganda,1288-VO-UG-DONNELLY-VMF00168,gambiae
VBS64412-6645STDY13043112,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64413-6645STDY13043113,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64414-6645STDY13043114,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64415-6645STDY13043115,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64416-6645STDY13043116,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64417-6645STDY13043117,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64418-6645STDY13043118,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64419-6645STDY13043119,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64420-6645STDY13043120,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64421-6645STDY13043121,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64422-6645STDY13043122,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64423-6645STDY13043123,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64424-6645STDY13043124,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64426-6645STDY13043126,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64427-6645STDY13043127,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64428-6645STDY13043128,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64429-6645STDY13043129,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64430-6645STDY13043130,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64431-6645STDY13043131,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64433-6645STDY13043133,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64434-6645STDY13043134,Uganda,1288-VO-UG-DONNELLY-VMF00219,arabiensis
VBS64435-6645STDY13043135,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64436-6645STDY13043136,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64437-6645STDY13043137,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64438-6645STDY13043138,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64439-6645STDY13043139,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64440-6645STDY13043140,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64441-6645STDY13043141,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64442-6645STDY13043142,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64443-6645STDY13043143,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64444-6645STDY13043144,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64445-6645STDY13043145,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64446-6645STDY13043146,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64447-6645STDY13043147,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64448-6645STDY13043148,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64449-6645STDY13043149,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64450-6645STDY13043150,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64451-6645STDY13043151,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64453-6645STDY13043153,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64454-6645STDY13043154,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64455-6645STDY13043155,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64456-6645STDY13043156,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64457-6645STDY13043157,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64458-6645STDY13043158,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64459-6645STDY13043159,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64460-6645STDY13043160,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64461-6645STDY13043161,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64462-6645STDY13043162,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64463-6645STDY13043163,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64464-6645STDY13043164,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64465-6645STDY13043165,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64466-6645STDY13043166,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64467-6645STDY13043167,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64468-6645STDY13043168,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64469-6645STDY13043169,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64471-6645STDY13043171,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64472-6645STDY13043172,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64473-6645STDY13043173,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64474-6645STDY13043174,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64476-6645STDY13043176,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64477-6645STDY13043177,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64478-6645STDY13043178,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64479-6645STDY13043179,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64480-6645STDY13043180,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64481-6645STDY13043181,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64482-6645STDY13043182,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64483-6645STDY13043183,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64484-6645STDY13043184,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64485-6645STDY13043185,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64486-6645STDY13043186,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64488-6645STDY13043188,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64489-6645STDY13043189,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64490-6645STDY13043190,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64491-6645STDY13043191,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64492-6645STDY13043192,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64493-6645STDY13043193,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64494-6645STDY13043194,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64495-6645STDY13043195,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64497-6645STDY13043197,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64498-6645STDY13043198,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64499-6645STDY13043199,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64500-6645STDY13043200,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64501-6645STDY13043201,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64502-6645STDY13043202,Uganda,1288-VO-UG-DONNELLY-VMF00219,arabiensis
VBS64503-6645STDY13043203,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64508-6645STDY13043208,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64509-6645STDY13043209,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64516-6645STDY13043216,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64517-6645STDY13043217,Uganda,1288-VO-UG-DONNELLY-VMF00219,arabiensis
VBS64518-6645STDY13043218,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64519-6645STDY13043219,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64520-6645STDY13043220,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64521-6645STDY13043221,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64522-6645STDY13043222,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64523-6645STDY13043223,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64524-6645STDY13043224,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64525-6645STDY13043225,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64526-6645STDY13043226,Uganda,1288-VO-UG-DONNELLY-VMF00219,arabiensis
VBS64527-6645STDY13043227,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64528-6645STDY13043228,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64529-6645STDY13043229,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64530-6645STDY13043230,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64531-6645STDY13043231,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64532-6645STDY13043232,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64533-6645STDY13043233,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64535-6645STDY13043235,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64536-6645STDY13043236,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64538-6645STDY13043238,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64541-6645STDY13043241,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64542-6645STDY13043242,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64543-6645STDY13043243,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64544-6645STDY13043244,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64545-6645STDY13043245,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64546-6645STDY13043246,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64547-6645STDY13043247,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64548-6645STDY13043248,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64549-6645STDY13043249,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64550-6645STDY13043250,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64551-6645STDY13043251,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
VBS64552-6645STDY13043252,Uganda,1288-VO-UG-DONNELLY-VMF00219,gambiae
